UNITID,EFFYLEV,EFYTOTLT
449515,1,213
449515,2,213
449524,1,99
449524,2,99
449533,1,243
449533,2,243
449551,1,36
449551,2,36
449579,1,32
449579,4,32
449597,1,116
449597,2,116
449603,1,185
449603,2,185
449612,1,173
449612,2,173
449658,1,105
449658,2,105
449667,1,212
449667,2,212
449676,1,46
449676,2,46
449685,1,149
449685,2,149
449694,1,515
449694,2,515
449700,1,1165
449700,2,1165
449719,1,462
449719,2,462
449728,1,63
449728,2,63
449746,1,382
449746,2,382
449755,1,18
449755,2,18
449764,1,109
449764,2,109
449773,1,270
449773,2,270
449782,1,58
449782,2,58
449791,1,265
449791,2,265
449807,1,191
449807,2,191
449816,1,1046
449816,2,1046
449825,1,47
449825,2,47
449843,1,275
449843,2,275
449852,1,54
449852,2,54
449861,1,873
449861,2,873
449870,1,326
449870,2,141
449870,4,185
449898,1,1125
449898,2,1125
449904,1,371
449904,2,371
449913,1,129
449913,2,129
449922,1,201
449922,4,201
449931,1,2518
449931,2,1530
449931,4,988
449940,1,176
449940,2,176
449959,1,317
449959,2,317
449968,1,420
449968,2,420
449977,1,407
449977,2,407
449986,1,328
449986,2,328
449995,1,318
449995,2,318
450003,1,1142
450003,2,1142
450012,1,125
450012,2,125
450021,1,520
450021,2,520
450049,1,748
450049,2,748
450058,1,1211
450058,2,1211
450067,1,962
450067,2,962
450076,1,1584
450076,2,1584
450085,1,944
450085,2,944
450094,1,1160
450094,2,1160
450119,1,241
450119,2,241
450128,1,589
450128,2,589
450137,1,2841
450137,2,2841
450146,1,103
450146,2,103
450155,1,645
450155,2,645
450173,1,5249
450173,2,5249
450182,1,685
450182,2,685
450191,1,974
450191,2,974
450207,1,654
450207,2,654
450216,1,1042
450216,2,1042
450225,1,991
450225,2,991
450234,1,776
450234,2,776
450243,1,1264
450243,2,1264
450252,1,850
450252,2,850
450261,1,573
450261,2,573
450270,1,936
450270,2,936
450289,1,691
450289,2,691
450298,1,752
450298,2,606
450298,4,146
450304,1,250
450304,4,250
450377,1,1678
450377,2,1015
450377,4,663
450386,1,475
450386,2,475
450395,1,244
450395,2,244
450401,1,350
450401,2,350
450429,1,436
450429,2,436
450438,1,308
450438,2,308
450447,1,926
450447,2,926
450456,1,709
450456,2,613
450456,4,96
450465,1,986
450465,2,986
450474,1,1889
450474,2,1797
450474,4,92
450483,1,191
450483,2,172
450483,4,19
450492,1,667
450492,2,622
450492,4,45
450508,1,203
450508,2,203
450517,1,532
450517,2,306
450517,4,226
450526,1,979
450526,2,394
450526,4,585
450535,1,727
450535,2,152
450535,4,575
450544,1,455
450544,2,157
450544,4,298
450553,1,575
450553,2,575
450562,1,626
450562,2,626
450571,1,1407
450571,2,1407
450580,1,233
450580,2,233
450599,1,374
450599,2,374
450605,1,242
450605,2,242
450614,1,330
450614,2,330
450623,1,391
450623,2,391
450632,1,203
450632,2,203
450641,1,189
450641,2,189
450650,1,243
450650,2,243
450669,1,141
450669,2,141
450678,1,111
450678,2,111
450696,1,985
450696,2,985
450702,1,1315
450702,2,1315
450720,1,502
450720,2,502
450739,1,480
450739,2,480
450757,1,198
450757,2,198
450766,1,437
450766,2,20
450766,4,417
450775,1,490
450775,2,490
450784,1,136
450784,2,136
450793,1,210
450793,2,210
450809,1,209
450809,2,209
450818,1,251
450818,2,251
450827,1,264
450827,2,264
450836,1,163
450836,2,163
450845,1,195
450845,2,195
450854,1,196
450854,2,196
450863,1,145
450863,2,145
450872,1,139
450872,2,139
450881,1,111
450881,2,111
450933,1,23242
450933,2,18183
450933,4,5059
450942,1,527
450942,4,527
450951,1,277
450951,2,277
450960,1,346
450960,2,346
450979,1,17155
450979,2,9240
450979,4,7915
450988,1,406
450988,2,406
450997,1,258
450997,2,258
451006,1,82
451006,2,82
451015,1,318
451015,2,318
451024,1,340
451024,2,340
451033,1,21
451033,2,21
451042,1,42
451042,2,42
451051,1,71
451051,2,71
451060,1,441
451060,2,362
451060,4,79
451079,1,78
451079,4,78
451088,1,307
451088,2,307
451097,1,199
451097,2,199
451103,1,575
451103,2,575
451112,1,142
451112,2,142
451121,1,194
451121,2,194
451130,1,328
451130,4,328
451149,1,419
451149,2,419
451158,1,212
451158,2,212
451167,1,193
451167,2,193
451194,1,57
451194,2,57
451200,1,52
451200,2,52
451219,1,27
451219,2,27
451228,1,214
451228,2,214
451237,1,71
451237,2,71
451246,1,72
451246,2,72
451255,1,51
451255,2,51
451264,1,267
451264,2,267
451273,1,175
451273,2,175
451282,1,400
451282,2,400
451291,1,45
451291,2,45
451307,1,81
451307,2,81
451316,1,102
451316,2,102
451325,1,31
451325,2,31
451334,1,205
451334,2,205
451343,1,116
451343,2,116
451352,1,778
451352,2,778
451361,1,53
451361,2,53
451370,1,42
451370,2,42
451389,1,71
451389,2,71
451398,1,169
451398,2,169
451404,1,160
451404,2,160
451413,1,170
451413,2,170
451422,1,618
451422,2,618
451431,1,89
451431,2,89
451440,1,471
451440,2,471
451459,1,261
451459,2,261
451468,1,184
451468,2,184
451477,1,339
451477,2,339
451486,1,59
451486,2,59
451495,1,73
451495,2,73
451501,1,139
451501,2,139
451510,1,678
451510,4,678
451529,1,131
451529,2,131
451538,1,223
451538,2,223
451547,1,75
451547,2,75
451556,1,1233
451556,2,1233
451565,1,354
451565,2,354
451574,1,121
451574,2,121
451583,1,490
451583,2,490
451592,1,83
451592,2,83
451608,1,129
451608,2,129
451617,1,36
451617,2,36
451626,1,127
451626,2,127
451635,1,56
451635,2,56
451644,1,14
451644,2,14
451653,1,28
451653,2,28
451662,1,28245
451662,2,28245
451671,1,2281
451671,2,1940
451671,4,341
451680,1,1516
451680,2,1262
451680,4,254
451699,1,2393
451699,2,2393
451705,1,183
451705,2,183
451714,1,399
451714,2,399
451741,1,1036
451741,2,1036
451750,1,1290
451750,2,1290
451769,1,1376
451769,2,1376
451778,1,125
451778,2,125
451796,1,1067
451796,2,1067
451802,1,80
451802,2,80
451811,1,39
451811,2,39
451820,1,1345
451820,2,1345
451848,1,791
451848,2,791
451857,1,738
451857,2,738
451866,1,872
451866,2,872
451875,1,334
451875,2,334
451884,1,598
451884,2,598
451893,1,95
451893,2,95
451909,1,611
451909,2,611
451918,1,246
451918,2,246
451936,1,760
451936,2,760
451945,1,799
451945,2,799
451954,1,468
451954,2,468
451963,1,771
451963,2,771
451972,1,899
451972,2,899
451981,1,650
451981,2,650
451990,1,920
451990,2,920
452009,1,105
452009,2,105
452018,1,637
452018,2,637
452027,1,623
452027,2,623
452036,1,868
452036,2,868
452045,1,574
452045,2,574
452054,1,1077
452054,2,1077
452063,1,1384
452063,2,1384
452072,1,300
452072,2,300
452081,1,371
452081,2,371
452090,1,471
452090,2,155
452090,4,316
452106,1,86
452106,2,86
452115,1,1436
452115,2,1436
452124,1,1153
452124,2,1153
452133,1,3273
452133,2,2860
452133,4,413
452188,1,25
452188,2,25
452203,1,93
452203,2,93
452212,1,21
452212,2,21
452230,1,122
452230,2,122
452373,1,268
452373,2,268
452522,1,3
452522,2,3
452540,1,37
452540,2,37
452692,1,12
452692,2,12
452771,1,36
452771,2,36
452780,1,39
452780,2,39
452841,1,340
452841,2,340
452948,1,466
452948,2,466
452957,1,5
452957,2,5
452984,1,29
452984,2,29
453075,1,137
453075,2,137
453109,1,363
453109,2,363
453127,1,1682
453127,2,1457
453127,4,225
453163,1,9063
453163,2,5877
453163,4,3186
453215,1,1048
453215,2,890
453215,4,158
453297,1,80
453297,2,80
453349,1,1096
453349,2,1096
453455,1,852
453455,2,852
453464,1,1244
453464,2,1244
453473,1,1001
453473,2,1001
453482,1,650
453482,2,650
453552,1,952
453552,2,952
453570,1,95
453570,2,95
453677,1,2
453677,2,2
453747,1,294
453747,2,294
453756,1,216
453756,2,216
453792,1,743
453792,2,743
453817,1,397
453817,2,397
453923,1,8
453923,2,8
454032,1,407
454032,2,407
454078,1,82
454078,2,82
454175,1,769
454175,2,769
454184,1,346
454184,2,346
454193,1,86
454193,2,86
454209,1,171
454209,2,171
454227,1,1051
454227,2,689
454227,4,362
454236,1,1129
454236,2,1129
454245,1,310
454245,2,310
454263,1,337
454263,2,337
454281,1,43
454281,2,43
454290,1,143
454290,2,143
454306,1,279
454306,2,279
454315,1,177
454315,2,177
454324,1,168
454324,2,168
454333,1,143
454333,2,143
454342,1,191
454342,2,191
454351,1,262
454351,2,262
454360,1,262
454360,2,262
454379,1,165
454379,2,165
454388,1,199
454388,2,199
454397,1,172
454397,2,172
454403,1,267
454403,2,267
454412,1,165
454412,2,165
454421,1,128
454421,2,128
454430,1,175
454430,2,175
454449,1,77
454449,2,77
454458,1,379
454458,2,379
454467,1,160
454467,2,160
454476,1,187
454476,2,187
454485,1,136
454485,2,136
454494,1,219
454494,2,219
454500,1,175
454500,2,175
454519,1,176
454519,2,176
454528,1,126
454528,2,126
454537,1,134
454537,2,134
454546,1,368
454546,2,368
454555,1,372
454555,2,372
454564,1,1284
454564,2,1284
454573,1,381
454573,2,381
454582,1,519
454582,2,426
454582,4,93
454591,1,265
454591,2,265
454607,1,277
454607,2,277
454616,1,539
454616,2,539
454625,1,1942
454625,2,1942
454634,1,1465
454634,2,1465
454652,1,200
454652,2,200
454689,1,599
454689,4,599
454698,1,364
454698,2,364
454704,1,22
454704,2,22
454713,1,596
454713,2,596
454722,1,33
454722,2,33
454731,1,265
454731,2,265
454740,1,345
454740,2,345
454759,1,36
454759,2,36
454768,1,251
454768,2,251
454777,1,276
454777,2,276
454786,1,371
454786,2,371
454795,1,42
454795,2,42
454801,1,143
454801,2,143
454810,1,100
454810,2,100
454829,1,1072
454829,2,214
454829,4,858
454838,1,41
454838,4,41
454847,1,87
454847,2,87
454856,1,440
454856,2,440
454865,1,511
454865,2,511
454874,1,167
454874,2,167
454883,1,519
454883,2,519
454892,1,63
454892,2,63
454908,1,476
454908,2,476
454917,1,288
454917,2,288
454926,1,348
454926,2,348
454935,1,69
454935,2,69
454944,1,238
454944,2,238
454953,1,27
454953,2,27
454962,1,25
454962,2,25
454971,1,322
454971,2,322
454980,1,128
454980,2,128
454999,1,95
454999,2,95
455008,1,172
455008,2,172
455017,1,43
455017,2,43
455026,1,85
455026,2,85
455035,1,38
455035,2,38
455053,1,186
455053,2,186
455062,1,71
455062,2,71
455071,1,102
455071,2,102
455080,1,264
455080,2,264
455099,1,60
455099,4,60
455105,1,110
455105,2,110
455114,1,6190
455114,2,6190
455141,1,414
455141,2,414
455169,1,812
455169,4,812
455178,1,47
455178,4,47
455187,1,142
455187,2,142
455196,1,1013
455196,2,1013
455202,1,194
455202,2,194
455211,1,189
455211,2,189
455220,1,110
455220,2,110
455239,1,105
455239,2,105
455248,1,10
455248,2,10
455257,1,252
455257,2,252
455266,1,67
455266,2,67
455275,1,432
455275,2,432
455284,1,310
455284,2,310
455293,1,29
455293,2,29
455309,1,183
455309,2,183
455318,1,57
455318,2,57
455327,1,123
455327,2,123
455336,1,308
455336,2,308
455345,1,131
455345,2,131
455354,1,378
455354,2,378
455363,1,46
455363,2,46
455372,1,40
455372,2,40
455381,1,113
455381,2,113
455390,1,497
455390,2,497
455406,1,150
455406,4,150
455415,1,17
455415,2,17
455424,1,208
455424,2,208
455433,1,106
455433,4,106
455460,1,185
455460,2,185
455479,1,852
455479,2,852
455488,1,816
455488,2,816
455497,1,288
455497,2,288
455512,1,5031
455512,2,5031
455530,1,1475
455530,2,1475
455549,1,305
455549,2,305
455558,1,455
455558,2,455
455567,1,482
455567,2,482
455585,1,484
455585,2,484
455594,1,15
455594,4,15
455600,1,1243
455600,2,1243
455619,1,586
455619,2,586
455628,1,703
455628,2,703
455646,1,155
455646,2,155
455655,1,788
455655,2,788
455664,1,439
455664,4,439
455673,1,182
455673,2,182
455682,1,287
455682,4,287
455707,1,50
455707,2,50
455716,1,727
455716,2,727
455725,1,164
455725,2,164
455734,1,299
455734,2,299
455743,1,123
455743,2,123
455752,1,62
455752,2,62
455761,1,366
455761,2,366
455770,1,65
455770,2,65
455789,1,17
455789,2,17
455798,1,57
455798,2,57
455804,1,151
455804,4,151
455813,1,89
455813,4,89
455822,1,159
455822,2,159
455831,1,212
455831,2,212
455840,1,150
455840,2,150
455859,1,128
455859,2,128
455868,1,68
455868,2,68
455877,1,143
455877,2,143
455886,1,168
455886,2,168
455895,1,198
455895,2,198
455901,1,266
455901,2,266
455910,1,99
455910,2,99
455929,1,103
455929,2,103
455938,1,49
455938,2,49
455947,1,200
455947,2,200
455956,1,64
455956,2,64
455965,1,184
455965,2,184
455974,1,46
455974,2,46
455983,1,410
455983,2,410
455992,1,311
455992,4,311
456001,1,32
456001,2,32
456010,1,98
456010,2,98
456029,1,309
456029,2,309
456038,1,1014
456038,2,1014
456056,1,941
456056,2,941
456065,1,238
456065,2,238
456074,1,170
456074,2,170
456092,1,131
456092,2,131
456117,1,121
456117,2,121
456126,1,203
456126,2,203
456135,1,243
456135,2,243
456144,1,172
456144,2,172
456153,1,188
456153,2,188
456171,1,61
456171,4,61
456180,1,261
456180,2,261
456205,1,825
456205,2,825
456214,1,630
456214,2,630
456250,1,459
456250,2,459
456278,1,1434
456278,2,1434
456287,1,190
456287,2,190
456296,1,3010
456296,2,3010
456302,1,774
456302,2,774
456311,1,657
456311,2,657
456320,1,1434
456320,2,1434
456339,1,582
456339,2,582
456348,1,15763
456348,2,9781
456348,4,5982
456357,1,1092
456357,2,1092
456366,1,638
456366,2,638
456375,1,209
456375,2,209
456384,1,277
456384,2,277
456393,1,450
456393,2,450
456409,1,521
456409,2,521
456418,1,603
456418,2,603
456427,1,614
456427,2,614
456436,1,453
456436,2,453
456445,1,496
456445,2,496
456454,1,230
456454,2,230
456481,1,256
456481,2,152
456481,4,104
456490,1,238
456490,2,194
456490,4,44
456506,1,253
456506,2,253
456515,1,218
456515,2,218
456542,1,78
456542,4,78
456551,1,94
456551,2,94
456560,1,144
456560,2,144
456588,1,70
456588,2,70
456597,1,216
456597,2,216
456612,1,694
456612,2,694
456621,1,439
456621,2,377
456621,4,62
456630,1,212
456630,2,167
456630,4,45
456667,1,1005
456667,2,850
456667,4,155
456719,1,214
456719,2,214
456728,1,118
456728,2,118
456737,1,164
456737,2,164
456746,1,133
456746,2,133
456755,1,83
456755,2,83
456764,1,180
456764,2,180
456773,1,118
456773,2,118
456782,1,608
456782,2,608
456791,1,693
456791,2,693
456807,1,558
456807,2,553
456807,4,5
456816,1,1103
456816,2,1089
456816,4,14
456825,1,159
456825,2,159
456834,1,374
456834,2,231
456834,4,143
456852,1,514
456852,2,514
456861,1,1239
456861,2,1239
456870,1,1654
456870,2,1654
456889,1,908
456889,2,908
456898,1,796
456898,2,796
456904,1,818
456904,2,818
456913,1,1174
456913,2,1174
456922,1,1801
456922,2,1801
456931,1,1815
456931,2,1815
456940,1,564
456940,2,564
456959,1,57
456959,2,57
456968,1,79
456968,2,79
456977,1,287
456977,2,287
456995,1,241
456995,2,241
457004,1,259
457004,2,259
457013,1,550
457013,2,550
457022,1,458
457022,2,458
457031,1,73
457031,2,73
457068,1,277
457068,2,277
457077,1,299
457077,2,299
457086,1,169
457086,2,169
457095,1,67
457095,2,67
457101,1,456
457101,2,456
457110,1,158
457110,2,158
457129,1,113
457129,2,113
457174,1,522
457174,2,522
457183,1,78
457183,2,78
457192,1,36
457192,2,36
457208,1,107
457208,2,107
457217,1,44
457217,2,44
457226,1,30
457226,2,30
457235,1,27
457235,2,27
457244,1,137
457244,2,137
457253,1,88
457253,2,88
457262,1,125
457262,2,125
457271,1,58
457271,4,58
457280,1,192
457280,2,192
457299,1,82
457299,2,82
457305,1,30
457305,2,30
457314,1,137
457314,2,137
457323,1,311
457323,2,311
457332,1,29
457332,2,29
457341,1,146
457341,2,146
457350,1,33
457350,2,33
457369,1,16
457369,2,16
457378,1,136
457378,2,136
457387,1,422
457387,2,422
457396,1,64
457396,2,64
457402,1,79
457402,2,63
457402,4,16
457411,1,130
457411,2,130
457420,1,112
457420,2,112
457439,1,64
457439,2,64
457448,1,201
457448,2,201
457457,1,18
457457,2,18
457466,1,56
457466,2,56
457475,1,100
457475,2,100
457484,1,138
457484,2,119
457484,4,19
457493,1,29
457493,2,29
457509,1,11
457509,2,11
457527,1,450
457527,2,450
457536,1,376
457536,2,376
457545,1,141
457545,2,141
457554,1,30
457554,2,30
457563,1,108
457563,2,108
457572,1,140
457572,2,140
457581,1,83
457581,2,83
457590,1,45
457590,2,45
457606,1,64
457606,2,64
457615,1,23
457615,2,23
457624,1,24
457624,2,24
457633,1,106
457633,2,106
457642,1,44
457642,2,44
457651,1,178
457651,2,178
457660,1,55
457660,2,55
457679,1,31
457679,2,31
457688,1,268
457688,2,268
457697,1,99
457697,2,99
457703,1,133
457703,2,133
457712,1,43
457712,2,43
457721,1,25
457721,2,25
457730,1,221
457730,2,221
457749,1,156
457749,2,156
457758,1,86
457758,2,86
457767,1,135
457767,2,135
457776,1,96
457776,2,96
457785,1,103
457785,2,103
457794,1,54
457794,2,54
457800,1,1714
457800,2,1714
457819,1,691
457819,2,691
457828,1,65
457828,2,65
457837,1,145
457837,2,145
457846,1,72
457846,2,72
457855,1,134
457855,2,134
457864,1,56
457864,2,56
457873,1,375
457873,2,375
457882,1,31
457882,2,31
457891,1,50
457891,2,50
457907,1,128
457907,2,128
457916,1,141
457916,2,141
457925,1,22
457925,2,22
457943,1,32
457943,2,32
457952,1,252
457952,2,252
457961,1,29
457961,2,29
457970,1,6
457970,2,6
457989,1,58
457989,2,58
457998,1,43
457998,2,43
458007,1,79
458007,2,79
458016,1,173
458016,2,173
458025,1,24
458025,2,24
458034,1,61
458034,2,61
458043,1,97
458043,2,97
458052,1,62
458052,2,62
458061,1,49
458061,2,49
458070,1,238
458070,2,238
458089,1,25
458089,2,25
458098,1,150
458098,2,150
458104,1,82
458104,2,82
458113,1,74
458113,2,74
458122,1,13
458122,2,13
458131,1,220
458131,2,220
458140,1,50
458140,2,50
458159,1,221
458159,4,221
458168,1,138
458168,2,138
458177,1,71
458177,2,71
458186,1,333
458186,2,333
458195,1,50
458195,2,50
458210,1,1341
458210,2,1341
458229,1,692
458229,2,692
458238,1,121
458238,2,121
458247,1,200
458247,2,200
458256,1,1581
458256,2,1581
458265,1,627
458265,2,627
458274,1,410
458274,2,410
458283,1,1060
458283,2,1060
458292,1,70
458292,2,70
458308,1,50
458308,2,50
458317,1,68
458317,2,68
458326,1,49
458326,2,49
458335,1,126
458335,2,126
458344,1,91
458344,2,91
458353,1,83
458353,2,83
458362,1,121
458362,2,121
458371,1,701
458371,2,701
458380,1,366
458380,2,366
458405,1,520
458405,2,520
458414,1,3088
458414,2,3088
458423,1,80
458423,2,80
458432,1,98
458432,2,98
458441,1,261
458441,2,261
458469,1,748
458469,2,748
458478,1,161
458478,2,161
458487,1,232
458487,2,232
458496,1,127
458496,2,127
458502,1,387
458502,2,387
458520,1,117
458520,2,117
458548,1,19
458548,4,19
458557,1,502
458557,2,502
458575,1,74
458575,2,74
458609,1,398
458609,2,398
458618,1,305
458618,2,305
458636,1,233
458636,2,233
458645,1,107
458645,2,107
458654,1,332
458654,2,332
458663,1,397
458663,2,397
458672,1,17
458672,2,17
458681,1,64
458681,2,64
458690,1,449
458690,2,449
458733,1,167
458733,2,167
458742,1,245
458742,2,245
458760,1,344
458760,2,335
458760,4,9
458779,1,172
458779,2,172
458797,1,72
458797,2,72
458803,1,202
458803,2,202
458812,1,162
458812,2,162
458821,1,165
458821,2,165
458849,1,9
458849,2,9
458885,1,292
458885,2,236
458885,4,56
458919,1,9494
458919,2,7018
458919,4,2476
458937,1,111
458937,2,92
458937,4,19
458964,1,4525
458964,2,3175
458964,4,1350
458973,1,129
458973,2,108
458973,4,21
458991,1,480
458991,2,480
459000,1,300
459000,2,300
459019,1,229
459019,2,229
459028,1,122
459028,2,122
459037,1,188
459037,2,188
459046,1,147
459046,2,147
459055,1,3
459055,2,3
459064,1,133
459064,2,133
459073,1,95
459073,2,95
459116,1,170
459116,2,170
459125,1,21
459125,2,21
459134,1,41
459134,2,41
459143,1,84
459143,2,84
459152,1,317
459152,2,317
459161,1,132
459161,2,132
459170,1,128
459170,2,128
459189,1,67
459189,2,67
459198,1,73
459198,2,73
459204,1,432
459204,2,432
459213,1,316
459213,2,316
459222,1,68
459222,4,68
459231,1,267
459231,2,267
459240,1,26
459240,2,26
459259,1,292
459259,2,239
459259,4,53
459268,1,88
459268,2,66
459268,4,22
459277,1,354
459277,2,354
459286,1,208
459286,2,208
459295,1,146
459295,2,146
459301,1,109
459301,2,109
459310,1,6
459310,2,6
459329,1,199
459329,2,199
459338,1,69
459338,2,69
459347,1,53
459347,2,53
459356,1,189
459356,2,189
459365,1,26
459365,2,26
459374,1,52
459374,2,52
459392,1,119
459392,2,119
459408,1,71
459408,2,71
459417,1,35
459417,2,35
459426,1,75
459426,2,75
459435,1,86
459435,2,86
459444,1,250
459444,2,250
459453,1,94
459453,2,94
459462,1,230
459462,2,230
459471,1,30
459471,2,30
459480,1,35
459480,2,35
459499,1,9
459499,2,9
459514,1,26
459514,2,26
459523,1,96
459523,2,96
459532,1,146
459532,2,146
459541,1,74
459541,2,74
459550,1,168
459550,2,168
459569,1,14
459569,2,14
459578,1,176
459578,2,176
459587,1,245
459587,2,245
459596,1,325
459596,2,325
459602,1,212
459602,2,212
459611,1,232
459611,2,232
459620,1,91
459620,2,91
459639,1,275
459639,2,275
459648,1,174
459648,2,174
459657,1,206
459657,2,206
459666,1,34
459666,2,34
459675,1,305
459675,2,305
459684,1,413
459684,2,413
459693,1,281
459693,2,281
459709,1,781
459709,2,781
459718,1,487
459718,2,487
459727,1,170
459727,2,116
459727,4,54
459736,1,1451
459736,4,1451
459815,1,199
459815,2,199
459824,1,1975
459824,2,210
459824,4,1765
459833,1,90
459833,2,90
459842,1,255
459842,2,255
459851,1,29
459851,2,29
459860,1,286
459860,2,286
459879,1,234
